  Time                 , V(C1:2)              , V(V1:+)              
  7.119202700635e-003  ,2.115904731453e+000  ,5.000000000000e+000  
  7.120202723523e-003  ,2.122034723398e+000  ,5.000000000000e+000  
  7.121202746411e-003  ,2.128151686369e+000  ,5.000000000000e+000  
  7.122202769299e-003  ,2.134255648059e+000  ,5.000000000000e+000  
  7.123202792188e-003  ,2.140346636101e+000  ,5.000000000000e+000  
  7.124202815076e-003  ,2.146424678071e+000  ,5.000000000000e+000  
  7.125202837964e-003  ,2.152489801484e+000  ,5.000000000000e+000  
  7.126202860852e-003  ,2.158542033797e+000  ,5.000000000000e+000  
  7.127202883740e-003  ,2.164581402411e+000  ,5.000000000000e+000  
  7.128202906629e-003  ,2.170607934667e+000  ,5.000000000000e+000  
  7.129202929517e-003  ,2.176621657847e+000  ,5.000000000000e+000  
  7.130202952405e-003  ,2.182622599176e+000  ,5.000000000000e+000  
  7.131202975293e-003  ,2.188610785822e+000  ,5.000000000000e+000  
  7.132202998181e-003  ,2.194586244894e+000  ,5.000000000000e+000  
  7.133203021070e-003  ,2.200549003444e+000  ,5.000000000000e+000  
  7.134203043958e-003  ,2.206499088466e+000  ,5.000000000000e+000  
  7.135203066846e-003  ,2.212436526897e+000  ,5.000000000000e+000  
  7.136203089734e-003  ,2.218361345616e+000  ,5.000000000000e+000  
  7.137203112622e-003  ,2.224273571447e+000  ,5.000000000000e+000  
  7.138203135510e-003  ,2.230173231155e+000  ,5.000000000000e+000  
  7.139203158399e-003  ,2.236060351447e+000  ,5.000000000000e+000  
  7.140203181287e-003  ,2.241934958978e+000  ,5.000000000000e+000  
  7.141203204175e-003  ,2.247797080340e+000  ,5.000000000000e+000  
  7.142203227063e-003  ,2.253646742074e+000  ,5.000000000000e+000  
  7.143203249951e-003  ,2.259483970660e+000  ,5.000000000000e+000  
  7.144203272840e-003  ,2.265308792527e+000  ,5.000000000000e+000  
  7.145203295728e-003  ,2.271121234042e+000  ,5.000000000000e+000  
  7.146203318616e-003  ,2.276921321521e+000  ,5.000000000000e+000  
  7.147203341504e-003  ,2.282709081220e+000  ,5.000000000000e+000  
  7.148203364392e-003  ,2.288484539343e+000  ,5.000000000000e+000  
  7.149203387280e-003  ,2.294247722034e+000  ,5.000000000000e+000  
  7.150203410169e-003  ,2.299998655386e+000  ,5.000000000000e+000  
  7.151203433057e-003  ,2.305737365433e+000  ,5.000000000000e+000  
  7.152203455945e-003  ,2.311463878155e+000  ,5.000000000000e+000  
  7.153203478833e-003  ,2.317178219477e+000  ,5.000000000000e+000  
  7.154203501721e-003  ,2.322880415269e+000  ,5.000000000000e+000  
  7.155203524610e-003  ,2.328570491346e+000  ,5.000000000000e+000  
  7.156203547498e-003  ,2.334248473467e+000  ,5.000000000000e+000  
  7.157203570386e-003  ,2.339914387337e+000  ,5.000000000000e+000  
  7.158203593274e-003  ,2.345568258607e+000  ,5.000000000000e+000  
  7.159203616162e-003  ,2.351210112872e+000  ,5.000000000000e+000  
  7.160203639050e-003  ,2.356839975675e+000  ,5.000000000000e+000  
  7.161203661939e-003  ,2.362457872502e+000  ,5.000000000000e+000  
  7.162203684827e-003  ,2.368063828787e+000  ,5.000000000000e+000  
  7.163203707715e-003  ,2.373657869908e+000  ,5.000000000000e+000  
  7.164203730603e-003  ,2.379240021190e+000  ,5.000000000000e+000  
  7.165203753491e-003  ,2.384810307905e+000  ,5.000000000000e+000  
  7.166203776380e-003  ,2.390368755271e+000  ,5.000000000000e+000  
  7.167203799268e-003  ,2.395915388450e+000  ,5.000000000000e+000  
  7.168203822156e-003  ,2.401450232554e+000  ,5.000000000000e+000  
  7.169203845044e-003  ,2.406973312640e+000  ,5.000000000000e+000  
  7.170203867932e-003  ,2.412484653711e+000  ,5.000000000000e+000  
  7.171203890820e-003  ,2.417984280718e+000  ,5.000000000000e+000  
  7.172203913709e-003  ,2.423472218559e+000  ,5.000000000000e+000  
  7.173203936597e-003  ,2.428948492079e+000  ,5.000000000000e+000  
  7.174203959485e-003  ,2.434413126068e+000  ,5.000000000000e+000  
  7.175203982373e-003  ,2.439866145267e+000  ,5.000000000000e+000  
  7.176204005261e-003  ,2.445307574362e+000  ,5.000000000000e+000  
  7.177204028150e-003  ,2.450737437988e+000  ,5.000000000000e+000  
  7.178204051038e-003  ,2.456155760725e+000  ,5.000000000000e+000  
  7.179204073926e-003  ,2.461562567104e+000  ,5.000000000000e+000  
  7.180204096814e-003  ,2.466957881602e+000  ,5.000000000000e+000  
  7.181204119702e-003  ,2.472341728645e+000  ,5.000000000000e+000  
  7.182204142591e-003  ,2.477714132605e+000  ,5.000000000000e+000  
  7.183204165479e-003  ,2.483075117805e+000  ,5.000000000000e+000  
  7.184204188367e-003  ,2.488424708515e+000  ,5.000000000000e+000  
  7.185204211255e-003  ,2.493762928952e+000  ,5.000000000000e+000  
  7.186204234143e-003  ,2.499089803284e+000  ,5.000000000000e+000  
  7.187204257031e-003  ,2.504405355627e+000  ,5.000000000000e+000  
  7.188204279920e-003  ,2.509709610044e+000  ,5.000000000000e+000  
  7.189204302808e-003  ,2.515002590549e+000  ,5.000000000000e+000  
  7.190204325696e-003  ,2.520284321104e+000  ,5.000000000000e+000  
  7.191204348584e-003  ,2.525554825620e+000  ,5.000000000000e+000  
  7.192204371472e-003  ,2.530814127958e+000  ,5.000000000000e+000  
  7.193204394361e-003  ,2.536062251926e+000  ,5.000000000000e+000  
  7.194204417249e-003  ,2.541299221285e+000  ,5.000000000000e+000  
  7.195204440137e-003  ,2.546525059742e+000  ,5.000000000000e+000  
  7.196204463025e-003  ,2.551739790956e+000  ,5.000000000000e+000  
  7.197204485913e-003  ,2.556943438534e+000  ,5.000000000000e+000  
  7.198204508801e-003  ,2.562136026035e+000  ,5.000000000000e+000  
  7.199204531690e-003  ,2.567317576966e+000  ,5.000000000000e+000  
  7.200204554578e-003  ,2.572488114784e+000  ,5.000000000000e+000  
  7.201204577466e-003  ,2.577647662898e+000  ,5.000000000000e+000  
  7.202204600354e-003  ,2.582796244665e+000  ,5.000000000000e+000  
  7.203204623242e-003  ,2.587933883394e+000  ,5.000000000000e+000  
  7.204204646131e-003  ,2.593060602344e+000  ,5.000000000000e+000  
  7.205204669019e-003  ,2.598176424723e+000  ,5.000000000000e+000  
  7.206204691907e-003  ,2.603281373693e+000  ,5.000000000000e+000  
  7.207204714795e-003  ,2.608375472363e+000  ,5.000000000000e+000  
  7.208204737683e-003  ,2.613458743797e+000  ,5.000000000000e+000  
  7.209204760571e-003  ,2.618531211006e+000  ,5.000000000000e+000  
  7.210204783460e-003  ,2.623592896954e+000  ,5.000000000000e+000  
  7.211204806348e-003  ,2.628643824556e+000  ,5.000000000000e+000  
  7.212204829236e-003  ,2.633684016679e+000  ,5.000000000000e+000  
  7.213204852124e-003  ,2.638713496140e+000  ,5.000000000000e+000  
  7.214204875012e-003  ,2.643732285708e+000  ,5.000000000000e+000  
  7.215204897901e-003  ,2.648740408105e+000  ,5.000000000000e+000  
  7.216204920789e-003  ,2.653737886003e+000  ,5.000000000000e+000  
  7.217204943677e-003  ,2.658724742025e+000  ,5.000000000000e+000  
  7.218204966565e-003  ,2.663700998749e+000  ,5.000000000000e+000  
  7.219204989453e-003  ,2.668666678702e+000  ,5.000000000000e+000  
  7.220205012341e-003  ,2.673621804366e+000  ,5.000000000000e+000  
  7.221205035230e-003  ,2.678566398172e+000  ,5.000000000000e+000  
  7.222205058118e-003  ,2.683500482505e+000  ,5.000000000000e+000  
  7.223205081006e-003  ,2.688424079703e+000  ,5.000000000000e+000  
  7.224205103894e-003  ,2.693337212055e+000  ,5.000000000000e+000  
  7.225205126782e-003  ,2.698239901805e+000  ,5.000000000000e+000  
  7.226205149671e-003  ,2.703132171146e+000  ,5.000000000000e+000  
  7.227205172559e-003  ,2.708014042229e+000  ,5.000000000000e+000  
  7.228205195447e-003  ,2.712885537152e+000  ,5.000000000000e+000  
  7.229205218335e-003  ,2.717746677970e+000  ,5.000000000000e+000  
  7.230205241223e-003  ,2.722597486691e+000  ,5.000000000000e+000  
  7.231205264112e-003  ,2.727437985275e+000  ,5.000000000000e+000  
  7.232205287000e-003  ,2.732268195634e+000  ,5.000000000000e+000  
  7.233205309888e-003  ,2.737088139637e+000  ,5.000000000000e+000  
  7.234205332776e-003  ,2.741897839105e+000  ,5.000000000000e+000  
  7.235205355664e-003  ,2.746697315810e+000  ,5.000000000000e+000  
  7.236205378552e-003  ,2.751486591481e+000  ,5.000000000000e+000  
  7.237205401441e-003  ,2.756265687800e+000  ,5.000000000000e+000  
  7.238205424329e-003  ,2.761034626403e+000  ,5.000000000000e+000  
  7.239205447217e-003  ,2.765793428879e+000  ,5.000000000000e+000  
  7.240205470105e-003  ,2.770542116772e+000  ,5.000000000000e+000  
  7.241205492993e-003  ,2.775280711581e+000  ,5.000000000000e+000  
  7.242205515882e-003  ,2.780009234756e+000  ,5.000000000000e+000  
  7.243205538770e-003  ,2.784727707706e+000  ,5.000000000000e+000  
  7.244205561658e-003  ,2.789436151791e+000  ,5.000000000000e+000  
  7.245205584546e-003  ,2.794134588327e+000  ,5.000000000000e+000  
  7.246205607434e-003  ,2.798823038585e+000  ,5.000000000000e+000  
  7.247205630322e-003  ,2.803501523789e+000  ,5.000000000000e+000  
  7.248205653211e-003  ,2.808170065121e+000  ,5.000000000000e+000  
  7.249205676099e-003  ,2.812828683715e+000  ,5.000000000000e+000  
  7.250205698987e-003  ,2.817477400662e+000  ,5.000000000000e+000  
  7.251205721875e-003  ,2.822116237007e+000  ,5.000000000000e+000  
  7.252205744763e-003  ,2.826745213750e+000  ,5.000000000000e+000  
  7.253205767652e-003  ,2.831364351849e+000  ,5.000000000000e+000  
  7.254205790540e-003  ,2.835973672213e+000  ,5.000000000000e+000  
  7.255205813428e-003  ,2.840573195711e+000  ,5.000000000000e+000  
  7.256205836316e-003  ,2.845162943165e+000  ,5.000000000000e+000  
  7.257205859204e-003  ,2.849742935354e+000  ,5.000000000000e+000  
  7.258205882092e-003  ,2.854313193011e+000  ,5.000000000000e+000  
  7.259205904981e-003  ,2.858873736828e+000  ,5.000000000000e+000  
  7.260205927869e-003  ,2.863424587450e+000  ,5.000000000000e+000  
  7.261205950757e-003  ,2.867965765479e+000  ,5.000000000000e+000  
  7.262205973645e-003  ,2.872497291475e+000  ,5.000000000000e+000  
  7.263205996533e-003  ,2.877019185952e+000  ,5.000000000000e+000  
  7.264206019422e-003  ,2.881531469382e+000  ,5.000000000000e+000  
  7.265206042310e-003  ,2.886034162191e+000  ,5.000000000000e+000  
  7.266206065198e-003  ,2.890527284766e+000  ,5.000000000000e+000  
  7.267206088086e-003  ,2.895010857446e+000  ,5.000000000000e+000  
  7.268206110974e-003  ,2.899484900529e+000  ,5.000000000000e+000  
  7.269206133862e-003  ,2.903949434271e+000  ,5.000000000000e+000  
  7.270206156751e-003  ,2.908404478882e+000  ,5.000000000000e+000  
  7.271206179639e-003  ,2.912850054531e+000  ,5.000000000000e+000  
  7.272206202527e-003  ,2.917286181345e+000  ,5.000000000000e+000  
  7.273206225415e-003  ,2.921712879405e+000  ,5.000000000000e+000  
  7.274206248303e-003  ,2.926130168753e+000  ,5.000000000000e+000  
  7.275206271192e-003  ,2.930538069387e+000  ,5.000000000000e+000  
  7.276206294080e-003  ,2.934936601260e+000  ,5.000000000000e+000  
  7.277206316968e-003  ,2.939325784287e+000  ,5.000000000000e+000  
  7.278206339856e-003  ,2.943705638337e+000  ,5.000000000000e+000  
  7.279206362744e-003  ,2.948076183239e+000  ,5.000000000000e+000  
  7.280206385633e-003  ,2.952437438780e+000  ,5.000000000000e+000  
  7.281206408521e-003  ,2.956789424702e+000  ,5.000000000000e+000  
  7.282206431409e-003  ,2.961132160708e+000  ,5.000000000000e+000  
  7.283206454297e-003  ,2.965465666459e+000  ,5.000000000000e+000  
  7.284206477185e-003  ,2.969789961572e+000  ,5.000000000000e+000  
  7.285206500073e-003  ,2.974105065625e+000  ,5.000000000000e+000  
  7.286206522962e-003  ,2.978410998152e+000  ,5.000000000000e+000  
  7.287206545850e-003  ,2.982707778648e+000  ,5.000000000000e+000  
  7.288206568738e-003  ,2.986995426564e+000  ,5.000000000000e+000  
  7.289206591626e-003  ,2.991273961311e+000  ,5.000000000000e+000  
  7.290206614514e-003  ,2.995543402259e+000  ,5.000000000000e+000  
  7.291206637403e-003  ,2.999803768736e+000  ,5.000000000000e+000  
  7.292206660291e-003  ,3.004055080029e+000  ,5.000000000000e+000  
  7.293206683179e-003  ,3.008297355385e+000  ,5.000000000000e+000  
  7.294206706067e-003  ,3.012530614009e+000  ,5.000000000000e+000  
  7.295206728955e-003  ,3.016754875066e+000  ,5.000000000000e+000  
  7.296206751843e-003  ,3.020970157679e+000  ,5.000000000000e+000  
  7.297206774732e-003  ,3.025176480932e+000  ,5.000000000000e+000  
  7.298206797620e-003  ,3.029373863868e+000  ,5.000000000000e+000  
  7.299206820508e-003  ,3.033562325488e+000  ,5.000000000000e+000  
  7.300206843396e-003  ,3.037741884754e+000  ,5.000000000000e+000  
  7.301206866284e-003  ,3.041912560588e+000  ,5.000000000000e+000  
  7.302206889173e-003  ,3.046074371872e+000  ,5.000000000000e+000  
  7.303206912061e-003  ,3.050227337445e+000  ,5.000000000000e+000  
  7.304206934949e-003  ,3.054371476110e+000  ,5.000000000000e+000  
  7.305206957837e-003  ,3.058506806628e+000  ,5.000000000000e+000  
  7.306206980725e-003  ,3.062633347719e+000  ,5.000000000000e+000  
  7.307207003613e-003  ,3.066751118065e+000  ,5.000000000000e+000  
  7.308207026502e-003  ,3.070860136309e+000  ,5.000000000000e+000  
  7.309207049390e-003  ,3.074960421051e+000  ,5.000000000000e+000  
  7.310207072278e-003  ,3.079051990855e+000  ,5.000000000000e+000  
  7.311207095166e-003  ,3.083134864244e+000  ,5.000000000000e+000  
  7.312207118054e-003  ,3.087209059701e+000  ,5.000000000000e+000  
  7.313207140943e-003  ,3.091274595672e+000  ,5.000000000000e+000  
  7.314207163831e-003  ,3.095331490560e+000  ,5.000000000000e+000  
  7.315207186719e-003  ,3.099379762734e+000  ,5.000000000000e+000  
  7.316207209607e-003  ,3.103419430519e+000  ,5.000000000000e+000  
  7.317207232495e-003  ,3.107450512203e+000  ,5.000000000000e+000  
  7.318207255383e-003  ,3.111473026037e+000  ,5.000000000000e+000  
  7.319207278272e-003  ,3.115486990230e+000  ,5.000000000000e+000  
  7.320207301160e-003  ,3.119492422955e+000  ,5.000000000000e+000  
  7.321207324048e-003  ,3.123489342344e+000  ,5.000000000000e+000  
  7.322207346936e-003  ,3.127477766493e+000  ,5.000000000000e+000  
  7.323207369824e-003  ,3.131457713457e+000  ,5.000000000000e+000  
  7.324207392713e-003  ,3.135429201254e+000  ,5.000000000000e+000  
  7.325207415601e-003  ,3.139392247865e+000  ,5.000000000000e+000  
  7.326207438489e-003  ,3.143346871229e+000  ,5.000000000000e+000  
  7.327207461377e-003  ,3.147293089250e+000  ,5.000000000000e+000  
  7.328207484265e-003  ,3.151230919794e+000  ,5.000000000000e+000  
  7.329207507154e-003  ,3.155160380687e+000  ,5.000000000000e+000  
  7.330207530042e-003  ,3.159081489719e+000  ,5.000000000000e+000  
  7.331207552930e-003  ,3.162994264640e+000  ,5.000000000000e+000  
  7.332207575818e-003  ,3.166898723166e+000  ,5.000000000000e+000  
  7.333207598706e-003  ,3.170794882972e+000  ,5.000000000000e+000  
  7.334207621594e-003  ,3.174682761696e+000  ,5.000000000000e+000  
  7.335207644483e-003  ,3.178562376940e+000  ,5.000000000000e+000  
  7.336207667371e-003  ,3.182433746266e+000  ,5.000000000000e+000  
  7.337207690259e-003  ,3.186296887202e+000  ,5.000000000000e+000  
  7.338207713147e-003  ,3.190151817236e+000  ,5.000000000000e+000  
  7.339207736035e-003  ,3.193998553821e+000  ,5.000000000000e+000  
  7.340207758924e-003  ,3.197837114370e+000  ,5.000000000000e+000  
  7.341207781812e-003  ,3.201667516261e+000  ,5.000000000000e+000  
  7.342207804700e-003  ,3.205489776836e+000  ,5.000000000000e+000  
  7.343207827588e-003  ,3.209303913399e+000  ,5.000000000000e+000  
  7.344207850476e-003  ,3.213109943216e+000  ,5.000000000000e+000  
  7.345207873364e-003  ,3.216907883517e+000  ,5.000000000000e+000  
  7.346207896253e-003  ,3.220697751498e+000  ,5.000000000000e+000  
  7.347207919141e-003  ,3.224479564315e+000  ,5.000000000000e+000  
  7.348207942029e-003  ,3.228253339088e+000  ,5.000000000000e+000  
  7.349207964917e-003  ,3.232019092903e+000  ,5.000000000000e+000  
  7.350207987805e-003  ,3.235776842807e+000  ,5.000000000000e+000  
  7.351208010694e-003  ,3.239526605813e+000  ,5.000000000000e+000  
  7.352208033582e-003  ,3.243268398895e+000  ,5.000000000000e+000  
  7.353208056470e-003  ,3.247002238995e+000  ,5.000000000000e+000  
  7.354208079358e-003  ,3.250728143015e+000  ,5.000000000000e+000  
  7.355208102246e-003  ,3.254446127822e+000  ,5.000000000000e+000  
  7.356208125134e-003  ,3.258156210250e+000  ,5.000000000000e+000  
  7.357208148023e-003  ,3.261858407094e+000  ,5.000000000000e+000  
  7.358208170911e-003  ,3.265552735114e+000  ,5.000000000000e+000  
  7.359208193799e-003  ,3.269239211036e+000  ,5.000000000000e+000  
  7.360208216687e-003  ,3.272917851548e+000  ,5.000000000000e+000  
  7.361208239575e-003  ,3.276588673304e+000  ,5.000000000000e+000  
  7.362208262464e-003  ,3.280251692922e+000  ,5.000000000000e+000  
  7.363208285352e-003  ,3.283906926986e+000  ,5.000000000000e+000  
  7.364208308240e-003  ,3.287554392044e+000  ,5.000000000000e+000  
  7.365208331128e-003  ,3.291194104607e+000  ,5.000000000000e+000  
  7.366208354016e-003  ,3.294826081154e+000  ,5.000000000000e+000  
  7.367208376904e-003  ,3.298450338127e+000  ,5.000000000000e+000  
  7.368208399793e-003  ,3.302066891933e+000  ,5.000000000000e+000  
  7.369208422681e-003  ,3.305675758946e+000  ,5.000000000000e+000  
  7.370208445569e-003  ,3.309276955502e+000  ,5.000000000000e+000  
  7.371208468457e-003  ,3.312870497906e+000  ,5.000000000000e+000  
  7.372208491345e-003  ,3.316456402425e+000  ,5.000000000000e+000  
  7.373208514234e-003  ,3.320034685294e+000  ,5.000000000000e+000  
  7.374208537122e-003  ,3.323605362712e+000  ,5.000000000000e+000  
  7.375208560010e-003  ,3.327168450844e+000  ,5.000000000000e+000  
  7.376208582898e-003  ,3.330723965821e+000  ,5.000000000000e+000  
  7.377208605786e-003  ,3.334271923739e+000  ,5.000000000000e+000  
  7.378208628675e-003  ,3.337812340660e+000  ,5.000000000000e+000  
  7.379208651563e-003  ,3.341345232612e+000  ,5.000000000000e+000  
  7.380208674451e-003  ,3.344870615588e+000  ,5.000000000000e+000  
  7.381208697339e-003  ,3.348388505550e+000  ,5.000000000000e+000  
  7.382208720227e-003  ,3.351898918423e+000  ,5.000000000000e+000  
  7.383208743115e-003  ,3.355401870099e+000  ,5.000000000000e+000  
  7.384208766004e-003  ,3.358897376436e+000  ,5.000000000000e+000  
  7.385208788892e-003  ,3.362385453260e+000  ,5.000000000000e+000  
  7.386208811780e-003  ,3.365866116361e+000  ,5.000000000000e+000  
  7.387208834668e-003  ,3.369339381496e+000  ,5.000000000000e+000  
  7.388208857556e-003  ,3.372805264391e+000  ,5.000000000000e+000  
  7.389208880445e-003  ,3.376263780734e+000  ,5.000000000000e+000  
  7.390208903333e-003  ,3.379714946184e+000  ,5.000000000000e+000  
  7.391208926221e-003  ,3.383158776364e+000  ,5.000000000000e+000  
  7.392208949109e-003  ,3.386595286865e+000  ,5.000000000000e+000  
  7.393208971997e-003  ,3.390024493245e+000  ,5.000000000000e+000  
  7.394208994885e-003  ,3.393446411029e+000  ,5.000000000000e+000  
  7.395209017774e-003  ,3.396861055706e+000  ,5.000000000000e+000  
  7.396209040662e-003  ,3.400268442738e+000  ,5.000000000000e+000  
  7.397209063550e-003  ,3.403668587548e+000  ,5.000000000000e+000  
  7.398209086438e-003  ,3.407061505531e+000  ,5.000000000000e+000  
  7.399209109326e-003  ,3.410447212045e+000  ,5.000000000000e+000  
  7.400209132215e-003  ,3.413825722420e+000  ,5.000000000000e+000  
  7.401209155103e-003  ,3.417197051950e+000  ,5.000000000000e+000  
  7.402209177991e-003  ,3.420561215897e+000  ,5.000000000000e+000  
  7.403209200879e-003  ,3.423918229491e+000  ,5.000000000000e+000  
  7.404209223767e-003  ,3.427268107931e+000  ,5.000000000000e+000  
  7.405209246655e-003  ,3.430610866381e+000  ,5.000000000000e+000  
  7.406209269544e-003  ,3.433946519975e+000  ,5.000000000000e+000  
  7.407209292432e-003  ,3.437275083813e+000  ,5.000000000000e+000  
  7.408209315320e-003  ,3.440596572965e+000  ,5.000000000000e+000  
  7.409209338208e-003  ,3.443911002468e+000  ,5.000000000000e+000  
  7.410209361096e-003  ,3.447218387326e+000  ,5.000000000000e+000  
  7.411209383985e-003  ,3.450518742513e+000  ,5.000000000000e+000  
  7.412209406873e-003  ,3.453812082969e+000  ,5.000000000000e+000  
  7.413209429761e-003  ,3.457098423604e+000  ,5.000000000000e+000  
  7.414209452649e-003  ,3.460377779296e+000  ,5.000000000000e+000  
  7.415209475537e-003  ,3.463650164891e+000  ,5.000000000000e+000  
  7.416209498425e-003  ,3.466915595203e+000  ,5.000000000000e+000  
  7.417209521314e-003  ,3.470174085016e+000  ,5.000000000000e+000  
  7.418209544202e-003  ,3.473425649082e+000  ,5.000000000000e+000  
  7.419209567090e-003  ,3.476670302119e+000  ,5.000000000000e+000  
  7.420209589978e-003  ,3.479908058819e+000  ,5.000000000000e+000  
  7.421209612866e-003  ,3.483138933838e+000  ,5.000000000000e+000  
  7.422209635755e-003  ,3.486362941802e+000  ,5.000000000000e+000  
  7.423209658643e-003  ,3.489580097309e+000  ,5.000000000000e+000  
  7.424209681531e-003  ,3.492790414921e+000  ,5.000000000000e+000  
  7.425209704419e-003  ,3.495993909174e+000  ,5.000000000000e+000  
  7.426209727307e-003  ,3.499190594568e+000  ,5.000000000000e+000  
  7.427209750196e-003  ,3.502380485577e+000  ,5.000000000000e+000  
  7.428209773084e-003  ,3.505563596642e+000  ,5.000000000000e+000  
  7.429209795972e-003  ,3.508739942172e+000  ,5.000000000000e+000  
  7.430209818860e-003  ,3.511909536548e+000  ,5.000000000000e+000  
  7.431209841748e-003  ,3.515072394118e+000  ,5.000000000000e+000  
  7.432209864636e-003  ,3.518228529202e+000  ,5.000000000000e+000  
  7.433209887525e-003  ,3.521377956088e+000  ,5.000000000000e+000  
  7.434209910413e-003  ,3.524520689034e+000  ,5.000000000000e+000  
  7.435209933301e-003  ,3.527656742267e+000  ,5.000000000000e+000  
  7.436209956189e-003  ,3.530786129985e+000  ,5.000000000000e+000  
  7.437209979077e-003  ,3.533908866354e+000  ,5.000000000000e+000  
  7.438210001966e-003  ,3.537024965513e+000  ,5.000000000000e+000  
  7.439210024854e-003  ,3.540134441568e+000  ,5.000000000000e+000  
  7.440210047742e-003  ,3.543237308595e+000  ,5.000000000000e+000  
  7.441210070630e-003  ,3.546333580644e+000  ,5.000000000000e+000  
  7.442210093518e-003  ,3.549423271729e+000  ,5.000000000000e+000  
  7.443210116406e-003  ,3.552506395840e+000  ,5.000000000000e+000  
  7.444210139295e-003  ,3.555582966933e+000  ,5.000000000000e+000  
  7.445210162183e-003  ,3.558652998937e+000  ,5.000000000000e+000  
  7.446210185071e-003  ,3.561716505751e+000  ,5.000000000000e+000  
  7.447210207959e-003  ,3.564773501243e+000  ,5.000000000000e+000  
  7.448210230847e-003  ,3.567823999253e+000  ,5.000000000000e+000  
  7.449210253736e-003  ,3.570868013590e+000  ,5.000000000000e+000  
  7.450210276624e-003  ,3.573905558036e+000  ,5.000000000000e+000  
  7.451210299512e-003  ,3.576936646342e+000  ,5.000000000000e+000  
  7.452210322400e-003  ,3.579961292231e+000  ,5.000000000000e+000  
  7.453210345288e-003  ,3.582979509394e+000  ,5.000000000000e+000  
  7.454210368176e-003  ,3.585991311496e+000  ,5.000000000000e+000  
  7.455210391065e-003  ,3.588996712173e+000  ,5.000000000000e+000  
  7.456210413953e-003  ,3.591995725029e+000  ,5.000000000000e+000  
  7.457210436841e-003  ,3.594988363642e+000  ,5.000000000000e+000  
  7.458210459729e-003  ,3.597974641559e+000  ,5.000000000000e+000  
  7.459210482617e-003  ,3.600954572302e+000  ,5.000000000000e+000  
  7.460210505506e-003  ,3.603928169358e+000  ,5.000000000000e+000  
  7.461210528394e-003  ,3.606895446192e+000  ,5.000000000000e+000  
  7.462210551282e-003  ,3.609856416236e+000  ,5.000000000000e+000  
  7.463210574170e-003  ,3.612811092894e+000  ,5.000000000000e+000  
  7.464210597058e-003  ,3.615759489544e+000  ,5.000000000000e+000  
  7.465210619946e-003  ,3.618701619532e+000  ,5.000000000000e+000  
  7.466210642835e-003  ,3.621637496179e+000  ,5.000000000000e+000  
  7.467210665723e-003  ,3.624567132775e+000  ,5.000000000000e+000  
  7.468210688611e-003  ,3.627490542584e+000  ,5.000000000000e+000  
  7.469210711499e-003  ,3.630407738839e+000  ,5.000000000000e+000  
  7.470210734387e-003  ,3.633318734749e+000  ,5.000000000000e+000  
  7.471210757276e-003  ,3.636223543490e+000  ,5.000000000000e+000  
  7.472210780164e-003  ,3.639122178214e+000  ,5.000000000000e+000  
  7.473210803052e-003  ,3.642014652044e+000  ,5.000000000000e+000  
  7.474210825940e-003  ,3.644900978073e+000  ,5.000000000000e+000  
  7.475210848828e-003  ,3.647781169369e+000  ,5.000000000000e+000  
  7.476210871717e-003  ,3.650655238970e+000  ,5.000000000000e+000  
  7.477210894605e-003  ,3.653523199889e+000  ,5.000000000000e+000  
  7.478210917493e-003  ,3.656385065108e+000  ,5.000000000000e+000  
  7.479210940381e-003  ,3.659240847585e+000  ,5.000000000000e+000  
  7.480210963269e-003  ,3.662090560247e+000  ,5.000000000000e+000  
  7.481210986157e-003  ,3.664934215995e+000  ,5.000000000000e+000  
  7.482211009046e-003  ,3.667771827703e+000  ,5.000000000000e+000  
  7.483211031934e-003  ,3.670603408218e+000  ,5.000000000000e+000  
  7.484211054822e-003  ,3.673428970358e+000  ,5.000000000000e+000  
  7.485211077710e-003  ,3.676248526915e+000  ,5.000000000000e+000  
  7.486211100598e-003  ,3.679062090654e+000  ,5.000000000000e+000  
  7.487211123487e-003  ,3.681869674312e+000  ,5.000000000000e+000  
  7.488211146375e-003  ,3.684671290599e+000  ,5.000000000000e+000  
  7.489211169263e-003  ,3.687466952200e+000  ,5.000000000000e+000  
  7.490211192151e-003  ,3.690256671769e+000  ,5.000000000000e+000  
  7.491211215039e-003  ,3.693040461937e+000  ,5.000000000000e+000  
  7.492211237927e-003  ,3.695818335306e+000  ,5.000000000000e+000  
  7.493211260816e-003  ,3.698590304452e+000  ,5.000000000000e+000  
  7.494211283704e-003  ,3.701356381925e+000  ,5.000000000000e+000  
  7.495211306592e-003  ,3.704116580246e+000  ,5.000000000000e+000  
  7.496211329480e-003  ,3.706870911912e+000  ,5.000000000000e+000  
  7.497211352368e-003  ,3.709619389391e+000  ,5.000000000000e+000  
  7.498211375257e-003  ,3.712362025127e+000  ,5.000000000000e+000  
  7.499211398145e-003  ,3.715098831535e+000  ,5.000000000000e+000  
  7.500211421033e-003  ,3.717829821007e+000  ,5.000000000000e+000  
  7.501000000020e-003  ,3.719979278269e+000  ,4.999999900003e+000  
  7.501100000018e-003  ,3.720145204798e+000  ,4.499999910003e+000  
  7.501300009364e-003  ,3.720051541544e+000  ,3.499953179963e+000  
  7.501700028056e-003  ,3.719013513399e+000  ,1.499859719878e+000  
  7.502000000020e-003  ,3.717119135262e+000  ,0.000000000000e+000  
  7.502080003758e-003  ,3.716486512252e+000  ,0.000000000000e+000  
